genome_id	genome_name	accession	annotation	feature_type	seed_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	go	ec	pathway
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07520			138687	140192	+	1506		reductase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07525			140238	141446	+	1209		MFS transporter				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07530			141536	142249	-	714		glucosamine-6-phosphate deaminase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07535			142629	142832	+	204		Cro/Cl family transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07540			142845	143255	+	411		membrane protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07545			143341	143811	+	471		transcription elongation factor GreA				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07550			144314	145144	-	831		2,5-diketo-D-gluconic acid reductase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07555			145195	145680	-	486		glutathione peroxidase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07560			146021	146590	+	570		ABC transporter permease				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07565			146620	148026	+	1407		ABC transporter ATP-binding protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07570			148023	148682	+	660		ABC transporter permease				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07575			148835	150943	-	2109		transposase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07580			151413	151805	-	393		hypothetical protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07585			151810	152181	+	372		transposase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07590			152154	152585	+	432		transposase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07600			154061	154444	+	384		chromosome condensation protein CrcB				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07605			154444	154794	+	351		chromosome condensation protein CrcB				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07610			154933	155124	-	192		small multidrug resistance protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07615			155243	156430	-	1188		acetate kinase			2.7.2.1|Acetate kinase	00430|Taurine and hypotaurine metabolism;00620|Pyruvate metabolism;00640|Propanoate metabolism;00680|Methane metabolism;00720|Reductive carboxylate cycle (CO2 fixation)
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07620			156607	157479	+	873		RNA-binding protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07625			157466	157816	+	351		hypothetical protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07630			157819	158040	-	222		hypothetical protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07635			158542	159531	-	990		aldo/keto reductase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07640			159792	160415	-	624		fructose-2,6-bisphosphatase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07645			160799	161872	+	1074		MFS transporter				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07650			161888	163066	+	1179		3-phosphoglycerate dehydrogenase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07655			163063	163506	+	444		acetyltransferase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07660			163659	165320	+	1662		peptide ABC transporter substrate-binding protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07670			167375	168217	+	843		XRE family transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07675			168508	171504	-	2997		cell surface protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07680			172492	173406	+	915		LysR family transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07685			173606	175279	-	1674		oligo-1,6-glucosidase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07690			175825	177225	+	1401		sodium:proton antiporter				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07695			177446	178360	+	915		alcohol dehydrogenase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07700			178517	180193	-	1677		alpha-glucosidase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07705			180214	181194	-	981		LacI family transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07710			181175	182680	-	1506		sucrose-6-phosphate hydrolase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07715			182936	184891	+	1956		PTS sucrose transporter subunit IIABC				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07720			185025	185891	+	867		fructokinase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07725			185969	186289	-	321		membrane protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07735			189886	192156	-	2271		maltose phosphorylase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07745			193392	194714	-	1323		alpha-amylase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07750			194748	195578	-	831		sugar ABC transporter				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07755			195606	196490	-	885		sugar ABC transporter permease				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07760			196495	197784	-	1290		sugar ABC transporter permease				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07765			197894	199147	-	1254		sugar ABC transporter substrate-binding protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07770			199403	201076	-	1674		alpha,alpha-phosphotrehalase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07775			201093	202055	-	963		LacI family transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07780			202079	203098	-	1020		LacI family transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07785			203249	203956	-	708		glycerol transporter				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07790			203971	204339	-	369		PTS system mannnose-specific family transporter subunit IIA				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07795			204336	204917	-	582		dihydroxyacetone kinase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07800			204931	205929	-	999		dihydroxyacetone kinase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07805			206091	207080	+	990		DhaKLM operon coactivator DhaQ				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07810			207077	207595	-	519		TetR family transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07815			207825	208337	+	513		membrane protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07820			208510	210051	-	1542		acyl-CoA dehydrogenase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07825			210219	210881	-	663		TetR family transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07830			210900	212516	-	1617		ABC transporter permease				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07835			212522	213439	-	918		ABC transporter				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07840			213702	214496	-	795		oxidoreductase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07845			214665	215159	-	495		alcohol dehydrogenase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07850			215488	216300	-	813		hypothetical protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07855			216325	217110	-	786		hypothetical protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07860			217139	217468	-	330		PadR family transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07865			217613	218338	-	726		GntR family transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07870			218938	219498	+	561		hypothetical protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07875			219503	221203	+	1701		heme ABC transporter ATP-binding protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07880			221205	222044	+	840		membrane protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07885			222295	223404	+	1110		NADH-dependent flavin oxidoreductase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07890			223473	224990	-	1518		hypothetical protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07895			225256	226068	+	813		extracellular protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07900			226240	227934	-	1695		isomerase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07905			228254	228709	-	456		nucleoside 2-deoxyribosyltransferase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07910			228830	229702	-	873		aldo/keto reductase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07915			229779	230627	-	849		2,5-diketo-D-gluconic acid reductase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07920			230871	232064	-	1194		MFS transporter				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07925			232128	232427	-	300		ArsR family transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07930			232518	233750	-	1233		multidrug transporter				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07935			234330	234785	+	456		histidine kinase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07940			234873	235295	-	423		heat-shock protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07945			235441	235914	-	474		MarR family transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07950			236028	236630	+	603		NADPH-dependent FMN reductase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000005	RefSeq	CDS		SC12_07955			236696	236890	+	195		bacteriophage shock protein C				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_07960			1	932	-	932		AraC family transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_07965			1058	2386	+	1329		major facilitator transporter				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_07970			2386	3852	+	1467		rhamnulokinase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_07975			3853	4167	+	315		L-rhamnose mutarotase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_07985			5530	6381	+	852		rhamnulose-1-phosphate aldolase			4.1.2.19|Rhamnulose-1-phosphate aldolase	00040|Pentose and glucuronate interconversions;00051|Fructose and mannose metabolism
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_07990			6406	7095	+	690		membrane protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_07995			7183	7593	+	411		hypothetical protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08000			7911	9722	+	1812		pyruvate oxidase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08005			9895	10320	+	426		Rrf2 family transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08010			10408	12156	+	1749		pyruvate oxidase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08015			12183	13283	+	1101		lactate oxidase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08020			13920	14153	+	234		hypothetical protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08030			17025	17621	+	597		accessory gene regulator AgrB				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08035			17602	17730	+	129		autoinducer-binding protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08040			17740	19002	+	1263		histidine kinase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08045			18995	19738	+	744		transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08050			20094	20531	+	438		ArsR family transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08055			20689	22143	-	1455		catalase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08060			22489	22734	+	246		membrane protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08065			23080	23628	+	549		membrane protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08070			23824	24195	-	372		hypothetical protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08075			24664	25869	+	1206		pyridine nucleotide-disulfide oxidoreductase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08080			26008	26694	-	687		N-acetylmannosamine-6-phosphate 2-epimerase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08085			27097	28173	+	1077		GntR family transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08090			28468	29868	+	1401		MFS transporter				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08095			29885	31486	+	1602		ATPase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08100			31504	32232	+	729	araD	ribulose 5-phosphate epimerase			5.1.3.4|L-ribulose-5-phosphate 4-epimerase	00040|Pentose and glucuronate interconversions;00053|Ascorbate and aldarate metabolism
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08105			32284	33708	+	1425		arabinose isomerase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08110			33792	34349	+	558		maltose acetyltransferase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08115			34431	34829	+	399		hypothetical protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08120			34909	37299	-	2391		phosphoketolase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08130			38558	39028	+	471		PTS fructose transporter subunit IIA				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08135			39063	39359	+	297		PTS galactitol transporter subunit IIB				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08140			39394	40665	+	1272	gatC	PTS system galactitol-specific transporter subunit IIC				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08145			40746	41804	+	1059		sorbitol dehydrogenase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08150			41910	42533	+	624		phosphoglycolate phosphatase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08155			42673	44724	-	2052		PTS mannitol transporter subunit IIA				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08160			44895	45353	+	459		PTS mannitol transporter subunit IIA				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08165			45366	45662	+	297		PTS lactose transporter subunit IIB				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08170			45686	47056	+	1371		glycosidase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08175			47123	47776	+	654		transaldolase			2.2.1.2|Transaldolase	00030|Pentose phosphate pathway
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08180			47806	49803	+	1998		transketolase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08185			49867	50691	+	825		hydrolase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08190			50899	51873	+	975		choloylglycine hydrolase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08195			51999	52235	+	237		hypothetical protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08200			52327	54627	-	2301		alpha-glucosidase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08205			54658	56046	-	1389		major facilitator transporter				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08210			56249	57226	+	978		LacI family transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08215			57474	59678	+	2205		maltose phosphorylase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08220			59900	60748	+	849		antitermination protein BlgG				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08225			60919	62916	+	1998		PTS diacetylchitobiose transporter subunit IIC				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08230			62936	64399	+	1464		6-phospho-beta-glucosidase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08235			64488	65930	+	1443		6-phospho-beta-glucosidase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08240			66115	67170	+	1056		PTS-associated protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08245			67167	68057	+	891	murQ	N-acetylmuramic acid-6-phosphate etherase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08250			68072	69568	+	1497		permease				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08255			69606	70400	+	795		RpiR family transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08260			70467	70949	+	483		PTS glucose transporter subunit IIABC				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08265			71325	71768	+	444		PTS fructose transporter subunit IIA				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08270			71787	73244	+	1458		PTS subunit IIBC				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08275			73336	74499	+	1164		beta-cystathionase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08280			74503	76251	+	1749		transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08285			76498	77343	+	846		transcriptional antiterminator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08290			77468	79342	+	1875		PTS beta-glucoside transporter subunit IIABC				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08295			79335	80795	+	1461		6-phospho-beta-glucosidase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08300			81018	82106	-	1089		PTS-associated protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08305			82103	83026	-	924		N-acetylglucosamine kinase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08310			83023	83925	-	903	murQ	N-acetylmuramic acid-6-phosphate etherase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08315			84130	85467	-	1338		PTS cellobiose transporter subunit IIC				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08320			85688	86419	+	732		GntR family transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08325			86449	87240	+	792		peptidase M13				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08330			87233	87604	+	372		membrane protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08335			87727	88920	-	1194		MFS transporter				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08340			89218	90123	-	906		LysR family transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08345			90347	91198	+	852		AP endonuclease				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08350			91226	92065	+	840		2-deoxy-D-gluconate 3-dehydrogenase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08355			92153	93037	+	885		shikimate dehydrogenase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08360			93055	93939	+	885		shikimate dehydrogenase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08365			93941	95182	+	1242		MFS transporter				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08370			95216	96145	-	930		LysR family transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08375			96284	97168	+	885		shikimate dehydrogenase			1.1.1.282|Quinate/shikimate dehydrogenase	00400|Phenylalanine, tyrosine and tryptophan biosynthesis
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08380			97192	97950	+	759		3-dehydroquinate dehydratase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08385			97984	98940	+	957		thiamine biosynthesis protein ApbE				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08390			98933	101224	+	2292		fumarate reductase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08395			101289	101657	-	369		FMN-binding protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08400			101840	102862	+	1023		L-glyceraldehyde 3-phosphate reductase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08405			103188	104183	+	996		LacI family transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08410			104306	105340	+	1035		aldose epimerase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08415			105668	107626	+	1959		PTS sugar transporter subunit IIA				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08420			107723	109939	+	2217		alpha-galactosidase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08425			110039	110998	-	960		beta-galactosidase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08430			110982	112862	-	1881		beta-galactosidase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08435			113146	114309	+	1164		galactokinase			2.7.1.6|Galactokinase	00052|Galactose metabolism;00520|Amino sugar and nucleotide sugar metabolism
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08440			114374	115378	+	1005		UDP-glucose 4-epimerase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08445			115378	116841	+	1464		galactose-1-phosphate uridylyltransferase			2.7.7.12|UDP-glucose--hexose-1-phosphate uridylyltransferase	00052|Galactose metabolism;00520|Amino sugar and nucleotide sugar metabolism
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08450			116985	117986	+	1002		LacI family transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08455			118225	118671	+	447		transcription regulator, Xre family protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08460			118668	119300	+	633		cell division protein Fic				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08465			119390	120376	-	987		AraC family transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08470			120510	121787	+	1278		sugar transporter				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08475			121817	123394	+	1578		alpha-rhamnosidase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08480			123409	124689	+	1281		sugar transporter				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08485			124766	126724	+	1959		alpha-rhamnosidase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08490			126819	127829	-	1011		transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08495			128076	130127	+	2052		beta-galactosidase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08500			130146	132092	+	1947		phosphotransferase enzyme IIA component				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08505			132236	133627	-	1392		branched-chain amino acid ABC transporter				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08510			134123	135859	+	1737		2-octaprenylphenol hydroxylase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08515			136071	136721	-	651		porin				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08520			137107	138300	+	1194		ATPase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000006	RefSeq	CDS		SC12_08525			138318	139655	+	1338		hypothetical protein				
