genome_id	genome_name	accession	annotation	feature_type	seed_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	go	ec	pathway
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1710	b1710		1791582	1792133	-	552	btuE	predicted glutathione peroxidase		GO:0042597|periplasmic space		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1711	b1711		1792196	1793176	-	981	btuC	vitamin B12 transporter subunit: membrane component of ABC superfamily		GO:0009274|peptidoglycan-based cell wall;GO:0019866|organelle inner membrane		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1712	b1712		1793277	1793576	-	300	ihfA	integration host factor (IHF), DNA-binding protein, alpha subunit		GO:0005737|cytoplasm;GO:0006310|DNA recombination		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1713	b1713		1793581	1795968	-	2388	pheT	phenylalanine tRNA synthetase, beta subunit		GO:0005737|cytoplasm;GO:0006418|tRNA aminoacylation for protein translation	6.1.1.20|Phenylalanine--tRNA ligase	00970|Aminoacyl-tRNA biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1714	b1714		1795983	1796966	-	984	pheS	phenylalanine tRNA synthetase, alpha subunit		GO:0005737|cytoplasm;GO:0006418|tRNA aminoacylation for protein translation	6.1.1.20|Phenylalanine--tRNA ligase	00970|Aminoacyl-tRNA biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1715	b1715		1797250	1797294	-	45	pheM	phenylalanyl-tRNA synthetase operon leader peptide		GO:0005737|cytoplasm;GO:0006418|tRNA aminoacylation for protein translation		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1716	b1716		1797417	1797773	-	357	rplT	50S ribosomal subunit protein L20		GO:0003735|structural constituent of ribosome;GO:0005737|cytoplasm;GO:0006412|translation;GO:0009281|cytosolic ribosome (sensu Bacteria)		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1717	b1717		1797826	1798023	-	198	rpmI	50S ribosomal subunit protein L35		GO:0003735|structural constituent of ribosome;GO:0005737|cytoplasm;GO:0006412|translation;GO:0009281|cytosolic ribosome (sensu Bacteria)		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1718	b1718		1798120	1798662	-	543	infC	protein chain initiation factor IF-3		GO:0005737|cytoplasm;GO:0006412|translation		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1719	b1719		1798666	1800594	-	1929	thrS	threonyl-tRNA synthetase		GO:0005737|cytoplasm;GO:0006418|tRNA aminoacylation for protein translation	6.1.1.3|Threonine--tRNA ligase	00970|Aminoacyl-tRNA biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b4494	b4494		1801118	1803017	+	426	arpB					
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b4535	b4535		1803189	1803296	+	108	yniD	predicted protein				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1722	b1722		1803349	1804107	-	759	ydiY	conserved protein				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1723	b1723		1804394	1805323	+	930	pfkB	6-phosphofructokinase II		GO:0005737|cytoplasm;GO:0016052|carbohydrate catabolic process	2.7.1.11|6-phosphofructokinase	00010|Glycolysis / Gluconeogenesis;00030|Pentose phosphate pathway;00051|Fructose and mannose metabolism;00052|Galactose metabolism;00680|Methane metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1724	b1724		1805424	1805714	+	291	ydiZ	predicted protein				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1725	b1725		1805820	1806680	+	861	yniA	predicted phosphotransferase/kinase				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1726	b1726		1806721	1807257	-	537	yniB	predicted inner membrane protein				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1727	b1727		1807404	1808072	+	669	yniC	predicted hydrolase				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1728	b1728		1808235	1808825	+	591	ydjM	predicted inner membrane protein regulated by LexA		GO:0009432|SOS response		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1729	b1729		1808958	1810349	+	1392	ydjN	predicted transporter				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1730	b1730		1810353	1811156	-	804	ydjO	predicted protein				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1731	b1731		1811445	1811687	-	243	cedA	cell division modulator				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1732	b1732		1811891	1814152	+	2262	katE	hydroperoxidase HPII(III) (catalase)		GO:0005737|cytoplasm;GO:0006805|xenobiotic metabolic process	1.11.1.6|Catalase	00380|Tryptophan metabolism;00630|Glyoxylate and dicarboxylate metabolism;00680|Methane metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1733	b1733		1814410	1815159	-	750	chbG	conserved protein				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1734	b1734		1815172	1816524	-	1353	chbF	cryptic phospho-beta-glucosidase, NAD(P)-binding		GO:0005737|cytoplasm;GO:0009435|NAD biosynthetic process;GO:0016052|carbohydrate catabolic process	3.2.1.86|6-phospho-beta-glucosidase	00010|Glycolysis / Gluconeogenesis
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1735	b1735		1816629	1817471	-	843	chbR	DNA-binding transcriptional dual regulator		GO:0005737|cytoplasm;GO:0006350|transcription;GO:0016052|carbohydrate catabolic process;GO:0016564|transcription repressor activity		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1736	b1736		1817479	1817829	-	351	chbA	N,N'-diacetylchitobiose-specific enzyme IIA component of PTS		GO:0016052|carbohydrate catabolic process	2.7.1.69|Protein-N(pi)-phosphohistidine--sugar phosphotransferase	00010|Glycolysis / Gluconeogenesis;00051|Fructose and mannose metabolism;00052|Galactose metabolism;00053|Ascorbate and aldarate metabolism;00500|Starch and sucrose metabolism;00520|Amino sugar and nucleotide sugar metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1737	b1737		1817880	1819238	-	1359	chbC	N,N'-diacetylchitobiose-specific enzyme IIC component of PTS		GO:0009274|peptidoglycan-based cell wall;GO:0016052|carbohydrate catabolic process;GO:0019866|organelle inner membrane	2.7.1.69|Protein-N(pi)-phosphohistidine--sugar phosphotransferase	00010|Glycolysis / Gluconeogenesis;00051|Fructose and mannose metabolism;00052|Galactose metabolism;00053|Ascorbate and aldarate metabolism;00500|Starch and sucrose metabolism;00520|Amino sugar and nucleotide sugar metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1738	b1738		1819323	1819643	-	321	chbB	N,N'-diacetylchitobiose-specific enzyme IIB component of PTS		GO:0016052|carbohydrate catabolic process	2.7.1.69|Protein-N(pi)-phosphohistidine--sugar phosphotransferase	00010|Glycolysis / Gluconeogenesis;00051|Fructose and mannose metabolism;00052|Galactose metabolism;00053|Ascorbate and aldarate metabolism;00500|Starch and sucrose metabolism;00520|Amino sugar and nucleotide sugar metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1739	b1739		1819942	1820280	-	339	osmE	DNA-binding transcriptional activator		GO:0005737|cytoplasm;GO:0006350|transcription;GO:0006970|response to osmotic stress;GO:0016563|transcription activator activity		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1740	b1740		1820482	1821309	+	828	nadE	NAD synthetase, NH3/glutamine-dependent		GO:0009435|NAD biosynthetic process	6.3.5.1|NAD(+) synthase (glutamine-hydrolyzing)	00760|Nicotinate and nicotinamide metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1741	b1741		1821539	1822426	+	888	cho	endonuclease of nucleotide excision repair			3.1.25.-|Site-specific endodeoxyribonucleases specific for altered bases.	
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1742	b1742		1822386	1822961	-	576	ves	conserved protein				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1743	b1743		1823164	1823649	-	486	spy	envelope stress induced periplasmic protein		GO:0042597|periplasmic space		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1744	b1744		1823979	1824947	-	969	astE	succinylglutamate desuccinylase		GO:0009063|amino acid catabolic process	3.5.1.-|In linear amides.	00240|Pyrimidine metabolism;00260|Glycine, serine and threonine metabolism;00364|Fluorobenzoate degradation;00480|Glutathione metabolism;00520|Amino sugar and nucleotide sugar metabolism;00600|Sphingolipid metabolism;00760|Nicotinate and nicotinamide metabolism;00930|Caprolactam degradation
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1745	b1745		1824940	1826283	-	1344	astB	succinylarginine dihydrolase		GO:0009063|amino acid catabolic process	3.5.3.-|In linear amidines.	00230|Purine metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1746	b1746		1826280	1827758	-	1479	astD	succinylglutamic semialdehyde dehydrogenase		GO:0009063|amino acid catabolic process	1.2.1.-|With NAD(+) or NADP(+) as acceptor.	00260|Glycine, serine and threonine metabolism;00281|Geraniol degradation;00300|Lysine biosynthesis;00330|Arginine and proline metabolism;00380|Tryptophan metabolism;00624|1- and 2-Methylnaphthalene degradation;00626|Naphthalene and anthracene degradation;00720|Reductive carboxylate cycle (CO2 fixation);00903|Limonene and pinene degradation
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1747	b1747		1827755	1828789	-	1035	astA	arginine succinyltransferase		GO:0009063|amino acid catabolic process	2.3.1.109|Arginine N-succinyltransferase	00330|Arginine and proline metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1748	b1748		1828786	1830006	-	1221	astC	succinylornithine transaminase, PLP-dependent		GO:0009063|amino acid catabolic process	2.6.1.11|Acetylornithine transaminase	00330|Arginine and proline metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1749	b1749		1830452	1831258	+	807	xthA	exonuclease III		GO:0006308|DNA catabolic process;GO:0009314|response to radiation	3.1.11.2|Exodeoxyribonuclease III	
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1750	b1750		1831425	1832135	+	711	ydjX	predicted inner membrane protein				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1751	b1751		1832140	1832817	+	678	ydjY	predicted protein				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1752	b1752		1832832	1833539	+	708	ydjZ	conserved inner membrane protein				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1753	b1753		1833539	1834087	+	549	ynjA	conserved protein				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1754	b1754		1834097	1835263	+	1167	ynjB	conserved protein				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1755	b1755		1835236	1836771	+	1536	ynjC	fused transporter subunits of ABC superfamily: membrane components		GO:0009274|peptidoglycan-based cell wall;GO:0019866|organelle inner membrane		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1756	b1756		1836771	1837424	+	654	ynjD	predicted transporter subunit: ATP-binding component of ABC superfamily		GO:0005737|cytoplasm		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1757	b1757		1837491	1838798	+	1308	ynjE	predicted thiosulfate sulfur transferase		GO:0006790|sulfur metabolic process		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1758	b1758		1838807	1839427	-	621	ynjF	predicted phosphatidyl transferase, inner membrane protein				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1759	b1759		1839514	1839921	+	408	nudG	pyrimidine (deoxy)nucleoside triphosphate pyrophosphohydrolase			3.6.1.-|In phosphorous-containing anhydrides.	00230|Purine metabolism;00790|Folate biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1760	b1760		1839887	1840159	-	273	ynjH	predicted protein				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1761	b1761		1840395	1841738	+	1344	gdhA	glutamate dehydrogenase, NADP-specific		GO:0005737|cytoplasm;GO:0006537|glutamate biosynthetic process	1.4.1.4|Glutamate dehydrogenase (NADP(+))	00250|Alanine, aspartate and glutamate metabolism;00330|Arginine and proline metabolism;00910|Nitrogen metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1762	b1762		1841855	1842895	-	1041	ynjI	predicted inner membrane protein				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1763	b1763		1843023	1844984	-	1962	topB	DNA topoisomerase III		GO:0005737|cytoplasm;GO:0006261|DNA-dependent DNA replication;GO:0006350|transcription	5.99.1.2|DNA topoisomerase	
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1764	b1764		1844989	1846032	-	1044	selD	selenophosphate synthase		GO:0005737|cytoplasm;GO:0006418|tRNA aminoacylation for protein translation	2.7.9.3|Selenide, water dikinase	00450|Selenoamino acid metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1765	b1765		1846149	1846700	-	552	ydjA	predicted oxidoreductase				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1766	b1766		1846861	1848717	+	1857	sppA	protease IV (signal peptide peptidase)			3.4.-.-|Acting on peptide bonds (peptide hydrolases).	00310|Lysine degradation;00550|Peptidoglycan biosynthesis;00780|Biotin metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1767	b1767		1848884	1849900	+	1017	ansA	cytoplasmic L-asparaginase I		GO:0005737|cytoplasm;GO:0009063|amino acid catabolic process	3.5.1.1|Asparaginase	00250|Alanine, aspartate and glutamate metabolism;00460|Cyanoamino acid metabolism;00910|Nitrogen metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1768	b1768		1849911	1850552	+	642	pncA	nicotinamidase/pyrazinamidase		GO:0005737|cytoplasm;GO:0009435|NAD biosynthetic process	3.5.1.-|In linear amides.	00240|Pyrimidine metabolism;00260|Glycine, serine and threonine metabolism;00364|Fluorobenzoate degradation;00480|Glutathione metabolism;00520|Amino sugar and nucleotide sugar metabolism;00600|Sphingolipid metabolism;00760|Nicotinate and nicotinamide metabolism;00930|Caprolactam degradation
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1769	b1769		1850645	1852003	-	1359	ydjE	predicted transporter		GO:0009274|peptidoglycan-based cell wall;GO:0019866|organelle inner membrane		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1770	b1770		1852120	1852878	-	759	ydjF	predicted DNA-binding transcriptional regulator		GO:0006350|transcription;GO:0006355|regulation of transcription, DNA-dependent		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1771	b1771		1853015	1853995	-	981	ydjG	predicted oxidoreductase				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1772	b1772		1854005	1854952	-	948	ydjH	predicted kinase				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1773	b1773		1854957	1855793	-	837	ydjI	predicted aldolase				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1774	b1774		1855814	1856857	-	1044	ydjJ	predicted oxidoreductase, Zn-dependent and NAD(P)-binding				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1775	b1775		1856874	1858253	-	1380	ydjK	predicted transporter		GO:0009274|peptidoglycan-based cell wall;GO:0019866|organelle inner membrane		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1776	b1776		1858280	1859356	-	1077	ydjL	predicted oxidoreductase, Zn-dependent and NAD(P)-binding				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1777	b1777		1859726	1859998	-	273	yeaC	conserved protein				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1778	b1778		1860040	1860453	-	414	msrB	methionine sulfoxide reductase B			1.8.4.12|Peptide-methionine (R)-S-oxide reductase	
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1779	b1779		1860795	1861790	+	996	gapA	glyceraldehyde-3-phosphate dehydrogenase A		GO:0005737|cytoplasm;GO:0006094|gluconeogenesis;GO:0006096|glycolysis;GO:0008615|pyridoxine biosynthetic process	1.2.1.12|Glyceraldehyde-3-phosphate dehydrogenase (phosphorylating)	00010|Glycolysis / Gluconeogenesis
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1780	b1780		1861874	1862758	+	885	yeaD	conserved protein				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1781	b1781		1862806	1863660	-	855	yeaE	predicted oxidoreductase				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1782	b1782		1863750	1864496	-	747	mipA	scaffolding protein for murein synthesizing machinery		GO:0009252|peptidoglycan biosynthetic process;GO:0009274|peptidoglycan-based cell wall;GO:0009279|cell outer membrane		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1783	b1783		1864932	1866866	+	1935	yeaG	conserved protein with nucleoside triphosphate hydrolase domain				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1784	b1784		1866979	1868262	+	1284	yeaH	conserved protein				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1785	b1785		1868409	1869884	+	1476	yeaI	predicted diguanylate cyclase				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1786	b1786		1870065	1871555	+	1491	yeaJ	predicted diguanylate cyclase				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1787	b1787		1871598	1872101	+	504	yeaK	conserved protein				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1788	b1788		1872102	1872206	-	105	yoaI	predicted protein				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1789	b1789		1872376	1872822	+	447	yeaL	conserved inner membrane protein		GO:0009274|peptidoglycan-based cell wall		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1790	b1790		1872779	1873600	-	822	yeaM	predicted DNA-binding transcriptional regulator		GO:0006350|transcription;GO:0006355|regulation of transcription, DNA-dependent		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1791	b1791		1873697	1874878	+	1182	yeaN	predicted transporter		GO:0009274|peptidoglycan-based cell wall;GO:0019866|organelle inner membrane;GO:0042886|amide transport		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1792	b1792		1874933	1875280	+	348	yeaO	conserved protein				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1793	b1793		1875302	1875556	-	255	yoaF	conserved outer membrane protein				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1794	b1794		1875739	1876764	+	1026	yeaP	predicted diguanylate cyclase				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b4676	b4676		1876797	1876895	+	99	yoaK	expressed protein				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b4675	b4675		1876898	1876972	+	75	yoaJ	expressed protein				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1795	b1795		1877031	1877279	-	249	yeaQ	conserved inner membrane protein				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1796	b1796		1877427	1877609	-	183	yoaG	predicted protein				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1797	b1797		1877613	1877972	-	360	yeaR	conserved protein		GO:0006805|xenobiotic metabolic process		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1798	b1798		1878145	1878783	-	639	leuE	neutral amino-acid efflux system				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1799	b1799		1878910	1879833	-	924	yeaT	predicted DNA-binding transcriptional regulator		GO:0006350|transcription;GO:0016563|transcription activator activity;GO:0016564|transcription repressor activity		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1800	b1800		1879936	1881021	+	1086	yeaU	predicted dehydrogenase		GO:0006113|fermentation		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1801	b1801		1881212	1882657	+	1446	yeaV	predicted transporter		GO:0009274|peptidoglycan-based cell wall;GO:0019866|organelle inner membrane		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1802	b1802		1882689	1883813	+	1125	yeaW	predicted 2Fe-2S cluster-containing protein				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1803	b1803		1883869	1884834	+	966	yeaX	predicted oxidoreductase				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1804	b1804		1884888	1886015	-	1128	rnd	ribonuclease D		GO:0005737|cytoplasm;GO:0006401|RNA catabolic process;GO:0009451|RNA modification	3.1.26.3|Ribonuclease III	
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1805	b1805		1886085	1887770	-	1686	fadD	acyl-CoA synthetase (long-chain-fatty-acid--CoA ligase)		GO:0008654|phospholipid biosynthetic process;GO:0009274|peptidoglycan-based cell wall;GO:0019395|fatty acid oxidation	6.2.1.3|Long-chain-fatty-acid--CoA ligase	00071|Fatty acid metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1806	b1806		1887975	1888556	-	582	yeaY	predicted lipoprotein		GO:0009274|peptidoglycan-based cell wall;GO:0019866|organelle inner membrane		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1807	b1807		1888596	1889291	-	696	yeaZ	predicted peptidase				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1808	b1808		1889349	1891259	-	1911	yoaA	conserved protein with nucleoside triphosphate hydrolase domain		GO:0005737|cytoplasm		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1809	b1809		1891391	1891735	+	345	yoaB	conserved protein				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1810	b1810		1892157	1892456	+	300	yoaC	predicted protein				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1811	b1811		1892576	1892755	-	180	yoaH	conserved protein				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1812	b1812		1892829	1894190	+	1362	pabB	aminodeoxychorismate synthase, subunit I		GO:0046656|folic acid biosynthetic process	2.6.1.85|Aminodeoxychorismate synthase	00790|Folate biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1813	b1813		1894194	1894772	+	579	nudL	predicted NUDIX hydrolase				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1814	b1814		1894956	1896320	+	1365	sdaA	L-serine deaminase I		GO:0009063|amino acid catabolic process	4.3.1.17|L-serine ammonia-lyase	00260|Glycine, serine and threonine metabolism;00270|Cysteine and methionine metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1815	b1815		1896451	1898049	+	1599	adrB	predicted phosphodiesterase				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1816	b1816		1898053	1899609	-	1557	yoaE	fused predicted membrane protein/conserved protein		GO:0009274|peptidoglycan-based cell wall		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1817	b1817		1900072	1901043	+	972	manX	fused mannose-specific PTS enzymes: IIA component/IIB component		GO:0005737|cytoplasm;GO:0016052|carbohydrate catabolic process	2.7.1.69|Protein-N(pi)-phosphohistidine--sugar phosphotransferase	00010|Glycolysis / Gluconeogenesis;00051|Fructose and mannose metabolism;00052|Galactose metabolism;00053|Ascorbate and aldarate metabolism;00500|Starch and sucrose metabolism;00520|Amino sugar and nucleotide sugar metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1818	b1818		1901106	1901906	+	801	manY	mannose-specific enzyme IIC component of PTS		GO:0009274|peptidoglycan-based cell wall;GO:0016052|carbohydrate catabolic process;GO:0019866|organelle inner membrane		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1819	b1819		1901910	1902770	+	861	manZ	mannose-specific enzyme IID component of PTS		GO:0009274|peptidoglycan-based cell wall;GO:0016052|carbohydrate catabolic process;GO:0019866|organelle inner membrane		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1820	b1820		1902825	1903283	+	459	yobD	conserved inner membrane protein				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1821	b1821		1903712	1904278	+	567	yebN	conserved inner membrane protein				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1822	b1822		1904275	1905084	-	810	rlmA	23S rRNA m(1)G745 methyltransferase		GO:0005737|cytoplasm;GO:0009451|RNA modification	2.1.1.51|Transferred entry: 2.1.1.187 and 2.1.1.188	
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1823	b1823		1905250	1905459	-	210	cspC	stress protein, member of the CspA-family		GO:0006350|transcription;GO:0009266|response to temperature stimulus;GO:0016563|transcription activator activity		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1824	b1824		1905472	1905615	-	144	yobF	predicted protein				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1825	b1825		1906285	1906572	-	288	yebO	predicted protein				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b1826	b1826		1906647	1906790	-	144	mgrB	predicted protein				
